747,38352
747,34071
834,64277
834,40219
834,5346
837,45681
837,55902
837,67075
888,35658
888,28811
888,8643
888,7334
890,11940
890,16725
899,58015
899,49866
899,57634
899,61157
899,55393
910,642
910,38322
910,55854
910,4081
910,65229
910,13765
910,2270
910,60658
910,36850
910,49850
910,58341
910,6785
912,51574
912,9867
912,13457
912,21184
930,40789
930,40484
930,9404
930,2228
936,45073
936,24213
936,9890
936,21981
936,33685
936,38764
955,35343
955,6182
955,66016
955,62308
955,20432
955,53059
955,40179
955,10618
955,18442
955,7001
955,23266
955,14399
963,39037
963,63755
963,63389
1006,671
1006,55201
1006,37831
1006,46737
1006,26028
1006,62124
1008,5572
1008,13800
1008,57393
1008,15148
1008,38747
1010,11875
1010,34658
1010,37153
1010,20114
1010,39624
1021,59297
1021,52443
1021,9281
1021,62420
1021,6530
1021,55859
1021,48972
1021,24370
1021,8683
1021,31749
1021,49640
1021,34637
1054,40594
1054,51334
1054,58488
1054,56108
1072,44916
1072,28650
1082,9862
1082,52470
1082,58489
1082,34615
1082,5430
1082,66304
1082,7213
1082,33405
1082,50080
1082,57912
1105,59129
1105,15701
1105,6497
1105,57142
1105,25989
1105,37512
1105,43044
1105,8254
1105,54703
1105,19161
1105,33992
1105,27157
1115,17405
1115,44474
1115,21420
1115,315
1115,18717
1115,60650
1115,49788
1115,18743
1115,11543
1115,45644
1115,63922
1115,46885
1115,1107
1115,18335
1115,2880
1115,27636
1115,11375
1115,65616
1115,20088
1115,14558
1115,22731
1115,34456
1134,30257
1134,43687
1135,53772
1135,1654
1167,2146
1167,59808
1228,46864
1228,41905
1229,10714
1229,5479
1229,55523
1229,49849
1229,16402
1229,690
1229,35841
1229,55235
1229,17376
1243,3763
1243,47601
1243,53088
1243,11662
1257,57565
1257,6834
1257,60694
1279,56732
1279,38642
1282,7235
1282,32623
1282,39153
1282,45676
1282,64644
1293,9824
1293,39624
1293,20114
1293,60492
1293,6454
1297,11424
1297,4287
1297,19110
1297,8643
1297,63824
1325,63931
1332,37453
1332,44506
1332,57101
1332,18506
1332,63278
1332,33886
1332,53074
1332,54886
1332,14479
1332,32019
1332,11549
1332,23505
1333,17032
1333,55370
1333,60765
1333,66579
1333,44991
1333,24693
1335,44156
1335,2296
1345,9772
1345,43104
1345,54051
1345,5663
1345,41461
1345,22739
1355,45790
1355,24569
1355,5843
1355,32166
1355,50118
1355,48188
1359,32179
1359,46909
1360,25381
1360,59084
1360,3129
1360,5580
1360,42002
1360,9841
1360,34521
1362,33036
1362,47160
1382,6278
1382,2107
1437,22777
1437,593
1437,65630
1437,14515
1437,2256
1437,12048
1437,1560
1437,21552
1437,16884
1437,66813
1437,62423
1437,53891
1448,7250
1448,3832
1465,37313
1465,49219
1467,8831
1467,1527
1467,59100
1467,63897
1467,55873
1467,993
1467,41595
1467,5082
1467,36300
1467,5477
1520,65724
1520,45563
1581,55274
1581,51124
1618,60619
1618,53507
1648,40594
1648,51334
1648,66304
1648,6352
1655,38675
1655,18605
1679,45385
1679,66173
1679,36156
1679,32803
1708,46143
1708,36422
1710,41654
1710,37257
1710,10842
1710,12915
1710,34586
1710,43117
1710,7370
1710,57979
1710,19696
1725,18681
1725,14940
1725,45957
1725,6842
1733,17941
1733,27676
1733,42743
1733,35773
1733,55457
1733,59610
1733,51758
1747,3216
1747,989
1747,35677
1747,14110
1747,60694
1747,22021
1747,46267
1747,50978
1768,48239
1768,44104
1769,8740
1769,19059
1769,5529
1769,32967
1769,1026
1769,998
1769,59486
1769,43138
1782,2550
1782,4652
1782,59929
1782,817
1782,10352
1782,37661
1783,48508
1783,45937
1783,8866
1783,8340
1807,2849
1807,17823
1873,60765
1873,44734
1873,17032
1873,55370
1873,3928
1873,34513
1873,27328
1873,17678
1873,18919
1879,44766
1879,40212
1879,23720
1920,30393
1920,13291
1920,52980
1920,55391
1950,19843
1950,6211
1950,11313
1950,49296
1963,1021
1963,56960
1984,53366
1984,28893
1984,9468
1984,39338
1984,16411
1984,27238
1984,542
2004,27837
2004,13281
2008,45965
2008,57455
2008,46449
2008,34648
2008,60091
2008,14110
2008,40646
2018,53957
2018,58055
2064,9321
2064,57521
2065,44809
2065,25043
2068,13928
2068,20836
2083,18211
2083,59284
2083,11089
2083,38830
2084,61071
2084,59632
2084,66272
2084,65087
2127,4056
2127,59200
2127,64052
2127,16898
2127,32512
2127,61207
2127,12391
2127,15916
2213,4820
2213,43458
2213,6834
2213,14110
2213,60694
2213,56042
2213,33250
2213,29720
2214,54389
2214,14239
2214,41107
2214,15730
2214,53636
2214,55280
2214,53505
2214,37571
2214,46491
2214,23810
2214,61093
2214,19619
2222,63266
2222,53734
2228,26821
2228,65267
2228,1909
2228,573
2228,31163
2234,48369
2234,12786
2234,65586
2234,58625
2303,33751
2303,2209
2303,4243
2303,58362
2303,46037
2393,8266
2393,28008
2393,4227
2393,44893
2407,4539
2407,64182
2422,31541
2422,41376
2459,37922
2459,54806
2459,3862
2459,8521
2459,52381
2459,25189
2459,53865
2459,61689
2459,9786
2459,29147
2459,21891
2459,35727
2507,7433
2507,52350
2507,30464
2507,43974
2507,16939
2507,4001
2507,42496
2507,5471
2507,20455
2507,25325
2507,29689
2507,4809
2517,16773
2517,27423
2518,45291
2518,60684
2532,43343
2532,41461
2532,8077
2532,9772
2560,9078
2560,31142
2560,57901
2560,45597
2560,23313
2560,49287
2560,38089
2560,20085
2560,43252
2560,54753
2560,46481
2560,3135
2606,4179
2606,12391
2606,38753
2606,21750
2606,46000
2630,41885
2630,56113
2660,43469
2660,52885
2660,53763
2688,63646
2688,66467
2702,42368
2702,45110
2702,30237
2702,27674
2702,8427
2702,3073
2702,8852
2702,7985
2702,10585
2702,65401
2702,34794
2702,35818
2703,11996
2703,66630
2703,48012
2703,45799
2703,3441
2709,45222
2709,27392
2711,13291
2711,44057
2711,44883
2711,18793
2718,22837
2718,28989
2723,717
2723,3964
2723,10322
2723,64505
2723,1123
2723,10338
2723,59185
2723,35716
2723,8878
2723,16961
2723,40264
2723,58052
2727,6842
2727,45957
2740,30942
2740,43416
2748,20347
2748,55436
2748,30962
2748,57903
2760,56097
2760,22061
2802,43962
2802,55880
2830,17092
2830,60678
2831,18763
2831,39789
2841,65018
2841,13122
2841,33658
2854,45237
2854,34753
2884,53059
2884,27180
2884,29585
2884,27662
2884,36397
2884,12866
2884,54383
2884,41095
2884,40179
2884,39483
2884,51930
2884,14408
2884,47075
2884,18442
2887,39862
2887,58105
2887,42776
2966,32215
2966,4209
2975,3433
2975,3719
2975,12136
2989,42776
2989,60676
3021,64147
3021,33926
3057,51754
3057,34351
3057,9978
3057,42561
3058,13368
3058,62477
3085,28260
3085,29459
3085,30236
3085,18558
3085,51732
3085,57519
3085,37581
3085,7955
3085,50668
3085,53637
3085,38055
3085,15793
3127,48564
3127,50686
3127,60749
3127,30467
3127,6637
3127,19606
3127,51438
3127,9402
3127,12486
3127,47569
3127,37993
3127,11711
3156,40141
3156,60682
3156,44676
3156,817
3192,11333
3192,62470
3208,5655
3208,14237
3209,53046
3209,34767
3209,21552
3209,62627
3209,53891
3209,44606
3209,12018
3209,12048
3209,32522
3209,62423
3209,14982
3209,31644
3210,19060
3210,9402
3210,47569
3210,3847
3210,60749
3210,43008
3210,23644
3210,30571
3210,39
3210,50779
3210,58872
3210,26796
3217,60589
3217,12612
3217,17519
3217,23654
3217,26791
3217,55854
3217,64697
3217,63381
3217,38322
3217,38261
3217,30958
3217,38326
3218,8868
3218,42776
3254,31280
3254,4840
3254,45977
3254,38597
3254,62821
3254,5586
3254,16527
3254,56549
3254,29280
3254,8718
3254,43254
3254,59462
3254,62852
3254,8219
3254,22047
3254,20233
3254,17193
3254,46674
3254,59643
3254,10752
3254,60059
3254,11523
3254,37159
3254,64731
3265,559
3265,26385
3265,10577
3265,22490
3265,43980
3265,36951
3265,30067
3265,16667
3265,33032
3265,46423
3265,29123
3265,39268
3289,63366
3289,20333
3289,38788
3289,17163
3289,23582
3289,39232
3289,20191
3289,30993
3289,35651
3289,52038
3289,44741
3289,56150
3289,8750
3302,22279
3302,38162
3303,58351
3303,40763
3320,44103
3320,14938
3320,60075
3320,52836
3320,4630
3320,35635
3320,52873
3320,45215
3320,4154
3320,66962
3320,52071
3320,47912
3320,29546
3320,59622
3320,28800
3320,24030
3320,26412
3320,59446
3320,20259
3320,46029
3320,28806
3340,63979
3340,15994
3340,11424
3340,58412
3340,4287
3342,50970
3342,11515
3342,34257
3342,54823
3342,47592
3342,59844
3342,40106
3342,6021
3342,62273
3342,40847
3342,61434
3342,48359
3342,7038
3342,37343
3344,22179
3344,43613
3344,17998
3344,57763
3344,21926
3344,51736
3344,40421
3344,51870
3344,63397
3344,24219
3344,64770
3344,60117
3344,40480
3344,11634
3344,46299
3344,62626
3344,12563
3344,60119
3345,16559
3345,59610
3345,55643
3345,10308
3345,15917
3345,27676
3345,66331
3349,22540
3349,39901
3349,66372
3349,53881
3349,19093
3349,9312
3349,16193
3349,47312
3349,47115
3349,1371
3349,38931
3349,52413
3349,37613
3349,29106
3349,30074
3349,52366
3349,14212
3349,36494
3350,37619
3350,39485
3350,53538
3350,18688
3350,48279
3350,46113
3350,27631
3350,35741
3350,19699
3350,43697
3350,4045
3361,44151
3361,18628
3362,55321
3362,5917
3362,15912
3362,38268
3362,49549
3362,30307
3362,66760
3362,4752
3362,10305
3362,28271
3362,35746
3362,19157
3363,57551
3363,5984
3363,3338
3363,64754
3363,33740
3363,29970
3363,4318
3363,3814
3363,57762
3363,44776
3363,35990
3363,52111
3364,57748
3364,47134
3386,10256
3386,6481
3386,47982
3386,8396
3386,57022
3386,18813
3386,63902
3386,55443
3386,3980
3386,59105
3386,58473
3386,17936
3387,57379
3387,35711
3389,4759
3389,17738
3389,58365
3389,43154
3389,60333
3390,45045
3390,35594
3390,7933
3390,35565
3390,36541
3390,7956
3390,4589
3390,38796
3390,60720
3390,38803
3390,1548
3390,46007
3390,10423
3390,3085
3390,50438
3390,2372
3390,26396
3390,24220
3390,59008
3390,44904
3401,46215
3401,43561
3401,66352
3401,51203
3401,46573
3401,42783
3401,39545
3401,24300
3401,37853
3401,55814
3401,23133
3401,65916
3401,51691
3401,64303
3401,52314
3401,17894
3401,66316
3401,47070
3401,50433
3431,66373
3431,39408
3431,45041
3431,5057
3431,51179
3431,6799
3431,45711
3431,8777
3431,19590
3431,19035
3431,60587
3431,9407
3432,55286
3432,12877
3432,15046
3432,36403
3432,23822
3432,2364
3432,16249
3432,54375
3432,14965
3432,60488
3432,20971
3432,46486
3433,46484
3433,5622
3455,56971
3455,20975
3455,31843
3455,7379
3455,64644
3455,56814
3455,6001
3463,61027
3463,56333
3464,39416
3464,42605
3464,12829
3464,36524
3464,30305
3464,48268
3464,53541
3464,48262
3464,37559
3464,44958
3464,28325
3464,32906
3467,53614
3467,28329
3467,15755
3467,30307
3467,15912
3467,55321
3467,66760
3467,39247
3467,19587
3467,7967
3467,38268
3467,23115
3505,59799
3505,36421
3505,7978
3505,39777
3505,66978
3505,4384
3505,56962
3505,49254
3505,8180
3505,55974
3505,14902
3505,60393
3505,42608
3525,2042
3525,44466
3525,57017
3525,25078
3525,34031
3525,22264
3525,47417
3525,54217
3525,1075
3525,56922
3525,46799
3525,51302
3525,33356
3525,19945
3525,22947
3525,12669
3525,25068
3525,33944
3534,48556
3534,28315
3534,13348
3534,39484
3534,45091
3534,2802
3534,21922
3534,58337
3534,2383
3534,30282
3534,12502
3534,23027
3542,18491
3542,32094
3542,53863
3542,29687
3542,5471
3542,7458
3542,622
3542,55838
3542,66700
3542,14760
3542,5944
3542,15820
3545,27908
3545,29250
3545,34634
3545,52690
3545,61930
3545,3854
3545,7114
3545,19276
3545,22707
3545,24514
3545,39300
3545,61220
3561,12555
3561,53858
3562,56122
3562,35518
3563,4446
3563,8691
3566,39951
3566,6795
3566,43594
3566,24299
3566,33303
3566,44095
3566,41383
3566,15339
3566,66252
3566,47331
3566,27499
3566,7329
3566,11273
3566,56015
3566,53625
3566,7313
3566,35947
3566,18620
3567,3769
3567,59373
3571,59176
3571,53865
3572,57101
3572,64537
3572,34953
3572,25040
3572,2801
3572,33218
3572,54493
3572,41899
3572,258
3572,54886
3572,45087
3572,34889
3573,43220
3573,20834
3573,10322
3573,43719
3573,40294
3573,16209
3573,19043
3573,64180
3573,3861
3573,29634
3573,7412
3573,56978
3574,47576
3574,39415
3592,10601
3592,19843
3592,23344
3592,30791
3592,11672
3609,61288
3609,61010
3610,44081
3610,30309
3610,32908
3610,30303
3610,36518
3610,54382
3610,46434
3610,35382
3610,16253
3610,8177
3610,48260
3610,16197
3629,37193
3629,39442
3629,27118
3629,8575
3629,11976
3629,45753
3629,4887
3629,23975
3629,15901
3629,4878
3629,10684
3629,23874
3629,22231
3629,38191
3629,48985
3629,4141
3629,15940
3629,49057
3631,10286
3631,3158
3644,3875
3644,30753
3645,26322
3645,30065
3645,46375
3645,58897
3645,59033
3645,47112
3645,35785
3645,49514
3645,27881
3645,29211
3645,2386
3645,4566
3645,3102
3657,58989
3657,49058
3657,12007
3657,49411
3658,43281
3658,59612
3658,14933
3658,39177
3658,10747
3658,12046
3658,45832
3658,66394
3658,17307
3658,59132
3658,39747
3658,31447
3658,5466
3658,15091
3658,53962
3658,39764
3658,30242
3658,12006
3658,19666
3658,37886
3660,16165
3660,29289
3678,57119
3678,28081
3678,10359
3678,43198
3680,21957
3680,31969
3680,64086
3680,29468
3680,11187
3680,61436
3680,37497
3680,34255
3680,47368
3680,54603
3680,19310
3680,35492
3694,60778
3694,40555
3694,59743
3694,43871
3707,15026
3707,43703
3708,32341
3708,15472
3708,4699
3708,16588
3708,38321
3708,30957
3708,58983
3708,9358
3708,50428
3708,15462
3708,43461
3708,35607
3708,63332
3708,13070
3708,49373
3708,18623
3708,54159
3708,46805
3746,6390
3746,39959
3746,36743
3746,48420
3746,47605
3746,48422
3746,20605
3746,28549
3746,41569
3746,39953
3746,28583
3746,28134
3746,43028
3751,63985
3751,54766
3753,8554
3753,27171
3753,6580
3753,3933
3753,53620
3753,39483
3753,17318
3753,26363
3753,58316
3753,19168
3753,47595
3753,54742
3753,46500
3753,30204
3753,23019
3753,14408
3753,47075
3763,32160
3763,7972
3764,32171
3764,1925
3764,27302
3764,9288
3764,17687
3764,17382
3764,35843
3764,66475
3764,57654
3764,22457
3764,27360
3764,61259
3765,47130
3765,54377
3765,15711
3765,14241
3765,4968
3765,25177
3765,41110
3765,32911
3765,14920
3765,14981
3765,36512
3765,52386
3765,23021
3766,6271
3766,20866
3781,27363
3781,32103
3781,60842
3781,8427
3781,8776
3781,37721
3781,65401
3781,7255
3781,57019
3781,40345
3781,56071
3781,39617
3787,16194
3787,46311
3787,53530
3787,46489
3787,44137
3787,30022
3787,64436
3787,7979
3787,48555
3787,48203
3787,57960
3787,22077
3792,56147
3792,27456
3793,15938
3793,50529
3793,40486
3793,60106
3793,57817
3793,7375
3793,48054
3793,65486
3793,45967
3793,37196
3793,51734
3793,4753
3793,45613
3793,6362
3793,12433
3793,3729
3793,61695
3793,634
3793,12342
3798,23890
3798,48005
3798,23016
3798,53595
3799,55258
3799,18487
3799,60630
3799,14796
3799,30208
3799,26337
3799,32617
3799,48798
3799,22184
3799,3135
3799,64045
3799,65928
3807,64729
3807,10091
3807,47648
3807,63487
3807,22970
3807,42565
3807,66096
3807,27031
3807,51853
3807,34218
3807,6955
3807,6175
3807,50938
3807,19357
3807,42564
3807,7680
3807,37404
3807,54154
3807,30431
3807,47638
3824,37788
3824,18331
3824,8572
3824,5707
3825,17940
3825,19171
3825,1584
3825,27489
3825,23015
3825,43670
3825,58332
3825,47162
3825,2362
3825,12086
3825,27853
3825,39482
3856,7347
3856,42368
3856,7255
3856,8776
3856,51288
3856,26104
3856,8427
3856,12998
3856,35048
3856,13624
3856,56071
3856,40345
3915,23196
3915,55383
3917,26362
3917,4001
3917,696
3917,5471
3917,7458
3917,65915
3917,30464
3917,16939
3917,64847
3917,4809
3917,40918
3917,29687
3918,4151
3918,7866
3918,40212
3918,53072
3918,54053
3918,47524
3918,6415
3918,38096
3918,57553
3918,12763
3918,10055
3918,65600
3918,8425
3918,29346
3918,3561
3918,23766
3918,30156
3918,66851
3918,46293
3918,3058
3918,11185
3918,35349
3918,43712
3918,5450
3918,5911
3918,36616
3918,51186
3918,13252
3919,24326
3919,15976
3919,61242
3919,16601
3919,35691
3919,64648
3919,10330
3919,16384
3919,52155
3919,27691
3919,26544
3919,20097
3924,51975
3924,66125
3926,7640
3926,4707
3926,32873
3926,1910
3926,45922
3926,41343
3926,18574
3926,48919
3926,47349
3926,30717
3926,64264
3926,10974
3926,11951
3926,54913
3926,60060
3926,17191
3926,17751
3947,58930
3947,12324
3948,13366
3948,29482
3948,26796
3948,18803
3948,47569
3948,60749
3948,15735
3948,64230
3948,30571
3948,55408
3948,16218
3948,22112
3949,46375
3949,58897
3949,46121
3949,598
3949,49514
3949,12875
3949,53531
3949,47112
3949,42612
3949,12991
3949,35785
3949,17725
3949,68
3957,61259
3957,53870
3957,37393
3957,35843
3957,32171
3957,27360
3957,53908
3957,27302
3957,66452
3957,44159
3957,47036
3957,17382
3958,5631
3958,595
3958,15770
3958,19455
3958,5661
3958,19591
3958,7962
3958,18846
3958,21827
3958,27494
3958,9318
3958,38231
3999,59051
3999,2800
3999,12506
3999,30092
3999,56329
3999,36518
3999,12014
3999,16253
3999,1923
3999,15044
3999,35382
3999,14266
4001,35151
4001,64585
4011,12304
4011,2344
4012,22074
4012,6522
4012,5348
4012,30857
4012,53101
4012,50728
4012,14351
4012,28575
4012,51458
4012,57848
4012,36634
4012,3295
4012,16443
4014,22876
4014,30712
4014,63362
4045,37872
4045,3246
4045,15839
4045,45269
4067,46319
4067,18371
4067,45657
4067,11718
4068,59058
4068,48916
4068,9284
4068,18733
4074,13269
4074,47551
4074,61665
4074,57254
4074,30289
4074,42725
4074,60923
4074,61225
4074,1933
4074,34110
4074,44016
4074,12503
4074,51333
4080,61635
4080,27478
4081,56995
4081,8844
4081,3862
4081,13684
4081,61250
4081,20178
4081,23358
4081,14104
4081,31914
4081,8746
4081,56231
4081,6426
4091,32197
4091,34583
4098,35101
4098,63332
4098,5932
4098,43461
4098,22959
4098,15001
4098,27277
4098,52376
4098,60047
4098,32341
4098,12984
4098,59146
4098,16588
4098,64922
4098,39401
4098,35607
4098,43683
4098,35112
4122,56192
4122,59087
4122,56612
4122,39863
4122,16822
4122,21107
4135,43540
4135,45990
4140,40333
4140,19692
4158,51009
4158,21938
4158,47819
4158,52982
4160,42731
4160,40509
4160,25195
4160,13182
4168,66416
4168,32857
4168,64180
4168,7412
4168,10322
4168,27851
4168,38906
4168,16209
4168,29634
4168,19043
4168,1921
4168,52194
4248,43925
4251,39169
4251,17491
4251,39323
4251,18910
4252,52884
4252,58997
4252,5185
4252,52886
4311,16610
4311,24265
4320,56122
4320,64300
4434,50172
4434,24766
4464,32575
4464,39669
4464,57888
4491,30637
4491,30612
4514,27781
4514,20110
4591,30969
4591,56008
4604,49710
4604,45550
4607,4491
4607,26620
4629,40283
4629,8191
4674,43137
4674,55514
4674,27102
4674,12199
4674,24393
4674,66997
4674,26129
4674,52055
4674,60777
4674,56012
4674,58413
4674,12360
4674,16354
4674,27736
4674,34659
4674,40495
4707,27790
4707,33503
4744,6098
4744,35665
4787,53646
4787,59048
4787,11402
4787,58528
4811,39709
4811,53690
4811,44840
4811,39448
4811,25455
4811,32636
4811,30955
4811,43084
4811,33475
4811,65149
4811,44247
4811,31726
4811,114
4811,3068
4811,54528
4811,59293
4811,12467
4811,10858
4812,9426
4812,43948
4814,3923
4814,39637
4829,53983
4829,17018
4829,17814
4830,57687
4830,67074
4830,35008
4830,58038
4835,49817
4835,45187
4835,64695
4835,38659
4835,66272
4904,59616
4904,66967
4904,8489
4904,16122
4904,31161
4964,47651
4964,64305
4964,8217
5081,32132
5081,36849
5081,57370
5081,30691
5081,60618
5133,10412
5133,26432
5133,57064
5133,40737
5136,61772
5136,63689
5136,43517
5136,56563
5136,59530
5136,7510
5136,9227
5136,33429
5136,50479
5136,16046
5136,12918
5136,61047
5136,48084
5136,15439
5136,35086
5136,36251
5136,43825
5158,60592
5158,49472
5171,580
5171,7643
5171,33033
5171,54743
5171,14508
5238,14545
5238,57423
5266,3467
5266,65768
5266,50734
5274,46147
5274,2265
5274,66449
5274,36398
5274,49620
5274,31705
5274,64951
5274,17734
5274,32458
5274,42113
5274,47168
5274,21414
5277,60341
5277,17697
5288,23466
5288,24355
5288,50734
5288,18603
5288,46618
5288,42117
5288,52491
5288,56087
5288,57908
5288,17101
5288,23344
5288,30791
5288,49809
5288,24401
5288,64691
5288,24392
5288,53813
5296,53733
5296,46020
5296,3481
5296,15898
5296,51505
5296,31142
5296,50703
5296,24286
5296,52588
5296,50868
5296,45366
5296,1978
5301,11563
5301,29377
5301,22808
5306,36950
5306,9862
5306,52134
5306,58363
5306,66375
5306,62410
5361,26533
5361,30183
5391,55715
5391,34537
5391,58168
5391,48112
5429,53959
5429,22160
5429,37780
5429,30840
5429,7487
5429,5518
5429,40339
5429,49670
5429,58117
5429,59067
5429,34594
5429,49481
5429,56282
5429,7261
5429,63965
5429,8381
5432,4768
5432,8284
5432,5348
5432,30857
5432,49794
5432,49526
5432,15891
5432,3295
5432,28575
5432,34600
5432,22074
5432,6522
5432,57848
5433,6457
5433,60320
5434,7347
5434,35048
5434,40345
5434,51288
5434,39577
5434,58375
5434,29691
5434,5330
5434,30321
5434,8411
5434,8427
5434,13624
5436,43719
5436,56978
5436,7412
5436,28090
5436,19043
5436,64180
5436,5558
5436,20834
5436,16209
5436,29634
5436,24318
5436,17399
5440,8824
5440,16840
5444,37684
5444,56653
5444,14104
5444,56995
5444,31914
5444,61250
5444,56231
5444,47967
5444,40387
5444,9786
5444,56218
5444,23358
5453,23787
5453,49753
5453,56268
5453,16433
5453,20312
5453,27311
5453,29715
5453,3461
5453,18900
5453,36894
5453,38743
5453,40245
5453,47941
5453,30652
5453,3893
5476,60983
5476,40190
5478,22216
5478,54983
5491,60838
5491,55823
5504,16300
5504,43730
5504,18292
5504,26806
5514,47036
5514,19070
5514,37393
5514,37645
5514,53870
5514,32171
5514,53908
5514,66452
5514,30082
5514,17382
5514,2264
5514,65915
5521,9315
5521,52566
5569,13210
5569,61367
5569,34262
5569,9927
5569,66932
5569,33621
5596,21238
5596,12072
5611,65150
5611,20117
5611,17272
5628,17680
5628,5388
5632,51846
5632,45448
5632,19646
5632,39621
5632,55234
5632,53436
5632,10920
5632,10901
5632,22012
5635,49219
5635,42867
5648,43458
5648,989
5648,35677
5648,61705
5648,3216
5648,22021
5648,14110
5648,61696
5650,58397
5650,36222
5650,55238
5699,22601
5699,5534
5699,25473
5699,22356
5704,49477
5704,56661
5729,19898
5729,12710
5741,43195
5741,19862
5741,34409
5741,32540
5741,26458
5741,47809
5741,17627
5741,35407
5746,1112
5746,24023
5746,1131
5746,64710
5749,29301
5749,4148
5763,44870
5763,17916
5764,1
5764,55791
5764,41430
5819,17693
5819,31895
5827,36197
5827,247
5831,33218
5831,34953
5846,33544
5846,38844
5846,26292
5846,20694
5846,49019
5846,46511
5846,45929
5846,45127
5846,36265
5847,50868
5847,52588
5847,57901
5847,16404
5847,52428
5847,50703
5847,43252
5847,21990
5847,8154
5847,53733
5847,15898
5847,31142
5862,43491
5862,66220
5868,12476
5868,22198
5868,38699
5870,4152
5870,19072
5870,5497
5870,5398
5870,12867
5870,58021
5870,66314
5870,20089
5870,42662
5870,64979
5870,49851
5870,2393
5870,32130
5871,16639
5871,37353
5883,37968
5883,19928
5883,44146
5883,16241
5883,16550
5883,44083
5883,19151
5883,58322
5883,44964
5883,12299
5883,55460
5883,45039
5883,42330
5883,16183
5884,53428
5884,37132
5884,54953
5884,15513
5885,3777
5885,3869
5885,7224
5885,17964
5885,29542
5887,50113
5887,50009
5887,42569
5887,52188
5887,63077
5889,30075
5889,30571
5889,59010
5889,9784
5889,56974
5889,4618
5889,26796
5889,43008
5889,47569
5889,56543
5889,55408
5889,36386
5890,40409
5890,56209
5891,12941
5891,27564
5891,1979
5891,36583
5891,46543
5891,63854
5891,15470
5891,50426
5891,3470
5891,38790
5891,18742
5891,57543
5891,49552
5891,45299
5892,13082
5892,40779
5893,15867
5893,40236
5894,13369
5894,7458
5894,18491
5894,42174
5894,32094
5894,39494
5894,29687
5894,40791
5894,19158
5894,23071
5894,55838
5894,61036
5902,52201
5902,13641
5948,9828
5948,5403
5964,57721
5964,9195
5964,3215
5964,8221
5964,30750
5964,45702
5964,44856
5964,18112
5964,53251
5964,48070
6007,8405
6007,32540
6007,3976
6007,16715
6007,55995
6007,20116
6007,53933
6007,56694
6007,1054
6007,17874
6007,43195
6007,35407
6007,17627
6007,34409
6007,57063
6011,16496
6011,62117
6017,26072
6017,48789
6067,4071
6067,5567
6067,39672
6067,24271
6067,17504
6067,64958
6067,10325
6067,20372
6067,32546
6067,56693
6067,60342
6067,56666
6067,3067
6067,49210
6077,10872
6077,43832
6085,39658
6085,56926
6090,17294
6090,57688
6156,37714
6156,32144
6156,29722
6156,34501
6156,46337
6156,24274
6156,23107
6156,16378
6156,969
6156,57007
6156,5476
6156,7463
6177,41898
6177,4934
6177,56552
6177,35153
6179,55064
6179,66785
6179,6278
6188,53978
6188,66458
6195,45117
6195,39757
6197,11501
6197,22138
6211,56584
6211,44644
6211,17730
6211,10237
6211,19755
6211,55819
6211,18569
6211,36966
6211,40354
6211,24305
6211,43207
6211,60369
6211,61293
6211,52538
6267,64985
6267,2410
6269,3872
6269,21763
6270,8266
6270,16885
6270,49599
6270,16428
6323,20192
